idaviso,idpostulante,sepostulo,fechanacimiento,sexo,age,nombre,estado,titulo,nombre_zona,ciudad,tipo_de_trabajo,nivel_laboral,nombre_area,denominacion_empresa
1112361870,NzrBJZl,1,1991-08-06,MASC,26,Secundario,Graduado,Operario de Acondicionamiento Manual,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producción,RANDSTAD
1112361870,mzd2k2Z,1,1971-08-03,FEM,46,Secundario,Graduado,Operario de Acondicionamiento Manual,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producción,RANDSTAD
1112469842,BmBKRqE,0,1991-10-12,MASC,26,Universitario,En Curso,Buscamos Arquitecto/Ingeniero Junior.,Gran Buenos Aires,,Part-time,Junior,Arquitectura,COBALTO S.A.
1112454805,DrpE4OX,0,1969-04-12,MASC,49,Universitario,Graduado,Generalista de RRHH- Zona Norte- Lujan,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración de Personal,Assistem
1112396499,6rMd9Jx,0,1986-12-03,MASC,31,Universitario,Graduado,RH VISION Vendedor Comercial de turismo - Público MICE y LGBT,Gran Buenos Aires,,Full-time,Junior,Ventas,RH VISION
1112464784,0zBpK6E,0,1995-05-19,FEM,23,Universitario,En Curso,Desarrollador Front End Sr,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Programación,HV Talent
1112243416,A3XxG81,0,1996-09-13,MASC,21,Universitario,En Curso,Programador .Net,Gran Buenos Aires,,Full-time,Otro,Programación,IT Resources
1112237805,xka1Jk6,0,1993-05-07,FEM,25,Universitario,En Curso,Encargado de sucursal - Santo Tome,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Almacén / Depósito / Expedición,BAYTON
1112218980,Bm5k91R,0,1988-12-07,FEM,29,Terciario/Técnico,Graduado,Analista de Ventas,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,MUSIMUNDO
1112263537,lDX0Kk3,0,1962-12-01,MASC,55,Universitario,Graduado,ENCARGADO/A COMEDOR INDUSTRIAL ZONA CABA ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Gastronomia,South Management S.A. - Cookins
1112239889,ekmlw82,0,1992-12-01,MASC,25,Terciario/Técnico,En Curso,Jefe de administración y finanzas,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración,Gestión Consultores
1112463362,ZDlG8az,0,1996-12-15,MASC,21,Universitario,En Curso,Promotoras vía pública  RAMOS MEJIA ,Gran Buenos Aires,,Part-time,Senior / Semi-Senior,Atención al Cliente,Abans Empresa de Servicios Eventuales SRL
1112425284,EzOMNv6,0,1985-11-05,FEM,32,Secundario,Graduado,Operario/a de mantenimiento para cintas transportadoras ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producción,Adecco  -Región Litoral
1112425284,kPjEadQ,1,1985-07-28,MASC,32,Terciario/Técnico,En Curso,Operario/a de mantenimiento para cintas transportadoras ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producción,Adecco  -Región Litoral
1112257653,W9WJALm,0,1990-03-03,FEM,28,Secundario,Graduado,"Vendedor de Maquinaria Agrícola / Gerente de sucursal de ROLAND H en Pilar, Bs As. ",Capital Federal,,Full-time,Senior / Semi-Senior,Ventas,ROLAND H
1112230689,EVrAD6,0,1981-12-08,FEM,36,Universitario,En Curso,"RESPONSABLE DE COMPRAS, LOGÍSTICA Y CAMPOS",Gran Buenos Aires,,Full-time,Jefe / Supervisor / Responsable,Compras,Garrido & Asociados
1112221832,aM8JKN,0,1985-07-03,MASC,32,Secundario,Graduado,Ingeniero- Obras de Arquitectura Oficina,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Arquitectura,Suma Recursos Humanos
1112221832,JBr5r2p,1,1991-06-01,MASC,27,Universitario,Graduado,Ingeniero- Obras de Arquitectura Oficina,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Arquitectura,Suma Recursos Humanos
1112349001,E3b0Kz,0,1987-10-14,FEM,30,Universitario,En Curso,CHEF GOURMET/EJECUTIVO,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Gastronomia,Food Service
1112349001,qevBkEb,1,1988-06-15,MASC,30,Terciario/Técnico,En Curso,CHEF GOURMET/EJECUTIVO,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Gastronomia,Food Service
1112359762,owzjoLa,0,1988-11-21,FEM,29,Terciario/Técnico,En Curso,Apertura de sucursal CETROGAR en SALTA CAPITAL,Gran Buenos Aires,,Full-time,Otro,Comercial,CETROGAR
1112359240,ZB4rd1,0,1990-06-18,FEM,28,Universitario,En Curso,Bioquímico con perfil Comercial Mendoza,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,WM ARGENTINA SA
1112348618,96WexL1,0,1984-06-11,FEM,34,Secundario,Graduado,Operador de Atención al cliente / Olivos,Gran Buenos Aires,,Full-time,Junior,Telemarketing,Assistem
1112377135,vVDXOWP,0,1987-12-04,MASC,30,Secundario,Graduado,Analista Funcional - Sanatorio Allende,Gran Buenos Aires,,Full-time,Junior,Análisis Funcional,Sanatorio Allende
1112195965,6rZ5vVL,0,1980-10-07,FEM,37,Secundario,Graduado,Financial Analyst USD$15/hr,Gran Buenos Aires,,Teletrabajo,Senior / Semi-Senior,Finanzas,CrossOver
1112368208,zv6VbeK,0,1990-02-10,FEM,28,Universitario,En Curso,Desarrollador . Net ,Gran Buenos Aires,,Full-time,Junior,Programación,HuCap
1112120798,QNEGvj2,0,1993-06-01,FEM,25,Secundario,Graduado,OFICIAL MULTIPLE EN MANTENIMIENTO EDILICIO,Gran Buenos Aires,,Full-time,Otro,Servicios,Sauber Argentina s.a
1112120798,KBrjxLd,1,1987-08-12,MASC,30,Secundario,Graduado,OFICIAL MULTIPLE EN MANTENIMIENTO EDILICIO,Gran Buenos Aires,,Full-time,Otro,Servicios,Sauber Argentina s.a
1112412638,ZPxaj5,0,1983-03-07,MASC,35,Universitario,En Curso,LÍDER DESARROLLADOR COBOL ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Tecnologia / Sistemas,INDRA
1112371151,A3A3V61,0,1992-07-26,MASC,25,Universitario,En Curso,PERSONAL DE SEGURIDAD FEMENINO- ZONA MAR DEL PLATA,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Seguridad,Entheus Seguridad Privada
1112341127,BmDKmBw,0,1980-05-22,FEM,38,Otro,En Curso,Capacitador de Atención al cliente.,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Servicios,Suple
1112365274,Yjl31zX,0,1978-03-06,MASC,40,Secundario,Graduado,Jefe de Producción  Obra para Subterráneo ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Construcción,ARRIVE RRHH 
1112352017,Z1rk0E,0,1981-01-02,MASC,37,Otro,En Curso,Operador de maquinas envasadoras Verticales ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producción,Suministra
1112352017,3NdDpda,1,1984-10-11,MASC,33,Secundario,Graduado,Operador de maquinas envasadoras Verticales ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producción,Suministra
1112256954,aM2Ndq,0,1986-05-17,FEM,32,Universitario,En Curso,PL- Administrativo en logística. Zona Pilar,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Logística,Grupo Gestión
1112242618,mzG3G4Y,0,1989-07-23,MASC,28,Secundario,Graduado,Developers JAVA Ssr/Sr. - CABA,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Programación,SOLUTIX S.A. 
1112445447,wVOaPoe,0,1991-04-01,FEM,27,Universitario,En Curso,Contador/a,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Contabilidad,Adecco - Región NORTE & OESTE GBA
1112305897,66z59M,0,1973-06-07,MASC,45,Universitario,En Curso,Atención al Beneficiario - MAR DEL PLATA,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Salud,OSDEPYM
1112215223,ZLJ2z5,0,1989-05-21,MASC,29,Universitario,Graduado,Estudiante de Ciencias Económicas para Importante Multinacional Zona Oeste ,Gran Buenos Aires,,Full-time,Junior,Créditos y Cobranzas,Focalizar Capital Humano
1112213456,BmBR10v,0,1984-02-14,FEM,34,Secundario,Graduado,We are looking for a Android Developer to join our Mobile Studio!,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Tecnologia / Sistemas,Globant
1110350572,3NL5W0x,0,1994-06-09,MASC,24,Terciario/Técnico,En Curso,Cajero/a - Part Time ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Farmacity
1112419465,54PLBq,0,1989-07-28,FEM,28,Universitario,Graduado,Administrador/Encargado (Pareja de encargados para redicarse en Casa Zona Martínez),Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Mantenimiento y Limpieza,RH Talentum
1112372575,zv65dO3,0,1992-04-24,FEM,26,Secundario,Graduado,Ingeniero/a o técnico/a Químico/a  - Ledesma Jujuy,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ingeniería Química,Adecco - Región Centro Norte y Agro.
1111057820,0zN466v,0,1983-09-28,FEM,34,Universitario,En Curso,Programa de Pasantías ,Gran Buenos Aires,,Pasantia,Junior,Pasantía / Trainee,Natura Cosméticos
1112411112,NRMXlB,0,1982-05-04,FEM,36,Universitario,Graduado,Asesores de Servicios para Concesionaria Ford,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Oficios y Profesiones,ABC CONSULTORES
1112243822,wVkkZrm,0,1985-02-21,FEM,33,Universitario,Graduado,Profesor de educación física,Capital Federal,,Por Horas,Senior / Semi-Senior,Salud,Medincare Argentina SA
1112414898,vVwzjXX,0,1990-02-22,FEM,28,Terciario/Técnico,Graduado,Payroll Analyst con inglés avanzado,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Recursos Humanos,Globant
1112407712,YBa2VP,0,1984-11-16,MASC,33,Secundario,Graduado,Diseñador/a Web freelance,Capital Federal,,Part-time,Senior / Semi-Senior,Diseño Web,Lexfe
1112230500,xkPdXXY,0,1990-11-27,FEM,27,Posgrado,En Curso,Responsable de Créditos y Cobranzas,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Créditos y Cobranzas,Integracion y Desarrollo
1112283069,GNOlJ5A,0,1976-10-02,FEM,41,Posgrado,En Curso,XC Electromecánico ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Mantenimiento,Grupo Gestión
1112416016,QNaj64e,0,1956-05-01,MASC,62,Universitario,Graduado,Dibujante de AutoCAD con experiencia en Piping,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Diseño Industrial,Chasing Talent
1112295965,563lKN,0,1982-09-26,MASC,35,Universitario,Graduado,Analista de inteligencia comercial,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Business Intelligence,SOLUTIX S.A. 
1112065006,VNP40rj,0,1991-10-02,FEM,26,Secundario,Graduado,Analista de  Planeamiento Comercial Sr. Profesional graduado Zona Sur GBA,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Desarrollo de Negocios,Gestión RH Consultores de Capital Humano
1112232414,82vPRj,0,1982-11-23,FEM,35,Terciario/Técnico,En Curso,Scrum Master,Gran Buenos Aires,,Full-time,Jefe / Supervisor / Responsable,Liderazgo de Proyecto,GlobalLogic
1112231506,aW9Lvq,0,1987-12-27,FEM,30,Universitario,En Curso,Ejecutivo comercial Mendoza,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,RANDSTAD
1112323587,KBrW5Pd,0,1997-08-10,MASC,20,Secundario,Graduado,Coordinador Técnico Zona Norte NOA/NEA,Gran Buenos Aires,,Full-time,Jefe / Supervisor / Responsable,Comercial,COSMOCEL
1111997992,xkdlYN0,0,1994-10-06,MASC,23,Universitario,En Curso,Analista Senior de Débitos y Liquidación de Honorarios,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Facturación,Sanatorio Mater Dei
1112463352,W9WpLYe,0,1992-05-01,MASC,26,Secundario,Graduado,Desarrollador .NET C# Senior - San Isidro,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Programación,HV Talent
1112468047,jkMzeLQ,0,1989-08-26,FEM,28,Universitario,Graduado,Enfermera Laboral ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Medicina,Pullmen Servicios Empresarios S.A.
1112468047,0zkGYe1,1,1980-11-08,MASC,37,Universitario,Graduado,Enfermera Laboral ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Medicina,Pullmen Servicios Empresarios S.A.
1112291790,zv4MKzD,0,1997-01-03,MASC,21,Secundario,En Curso,Operario de control de calidad en importante empresa textil,Capital Federal,,Full-time,Senior / Semi-Senior,Producción,G-Lier
1111644127,ZDlMwzR,0,1989-08-10,FEM,28,Secundario,Graduado,Jefe de Cobranza Mora Temprana e Intermedia,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Créditos y Cobranzas,Importante Empresa
1112344171,8MaAQXO,0,1993-10-12,FEM,24,Universitario,En Curso,Profesora o estudiante del Profesorado de Inglés,Gran Buenos Aires,,Por Horas,Senior / Semi-Senior,Educación/ Docentes,Ingles Lenguas Vivas
1112243758,ZDPblPZ,0,1991-12-27,MASC,26,Secundario,Graduado,Representante de Atención al Cliente para Call Center,Gran Buenos Aires,,Part-time,Otro,Call Center,RANDSTAD
1112243758,akje6wE,1,1993-01-04,MASC,25,Secundario,Graduado,Representante de Atención al Cliente para Call Center,Gran Buenos Aires,,Part-time,Otro,Call Center,RANDSTAD
1112377465,OqblbBB,0,1997-02-24,MASC,21,Secundario,Graduado,Administrativa contable,Capital Federal,,Full-time,Senior / Semi-Senior,Administración,Excelencia Laboral S.A.
1112437928,ZDrdN0Y,0,1969-11-03,MASC,48,Secundario,Graduado,Operario  Maquinista,Gran Buenos Aires,,Full-time,Junior,Producción,HuCap
1112288045,6rQp0v4,0,1993-12-14,FEM,24,Universitario,En Curso,Analista de Procesos y Costos Industriales -Estudiantes de Ingeniería Industrial o Logística ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ingeniería  Industrial,Grupo Gestión
1112154252,ZNz88z,0,1983-12-26,MASC,34,Universitario,En Curso,Ejecutiva de Venta de Mostrador - SANTIAGO DEL ESTERO,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Asoko Tempo SA
1112364777,zv4WvZE,0,1993-03-20,FEM,25,Secundario,Graduado,Vendedores en Rosario,Gran Buenos Aires,,Part-time,Junior,Ventas,EAYA Consulting
1112364777,zv6YJe3,1,1971-09-06,FEM,46,Universitario,Graduado,Vendedores en Rosario,Gran Buenos Aires,,Part-time,Junior,Ventas,EAYA Consulting
1112249099,1RAkPz,0,1988-12-13,MASC,29,Universitario,En Curso,Supervisor de Calderas y Cogeneración,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Mantenimiento,TABACAL AGROINDUSTRIA 
1112325200,VNrE8VM,0,1992-07-06,FEM,25,Secundario,Graduado,Repositor/ CABA,Gran Buenos Aires,,Full-time,Otro,Comercial,Pinturerias Rex
1112245055,5mrAKPN,0,1964-12-11,FEM,53,Secundario,Graduado,Ingeniero Proyecto - Coordinación de Ingeniería / Planta de Tratamiento de Arenas - Gas y Petróleo,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ingeniería Oficina Técnica / Proyecto,ESTUDIO SANCHEZ SALAS Y ASOCIADOS SRL 
1112237279,1Qr652z,0,1965-02-13,MASC,53,Terciario/Técnico,Graduado,Ejecutivo de Ventas (Tecnico /Comercial),Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ventas,NG Consultoria
1112213746,X95ewLb,0,1990-02-16,MASC,28,Universitario,En Curso,OPERARIO TECNICO PARA EMPRESA DE SEGURIDAD CONTRA INCENDIOS,Capital Federal,,Full-time,Senior / Semi-Senior,Producción,MATAFUEGOS LUGANO S.R.L.
1112339630,4rmde1P,0,1981-07-15,MASC,36,Secundario,Graduado,Diseñador de Solidworks,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Diseño Industrial,Grupo RTA
1112415596,YqdxQP,0,1983-02-14,FEM,35,Universitario,En Curso,TECNICO PARA MANTENIMIENTO INDUSTRIAL,Capital Federal,,Full-time,Senior / Semi-Senior,Producción,kamet
1112246473,8JeGaR,0,1971-03-17,FEM,47,Universitario,En Curso,Responsable de Adhesión de comercios - Ciudad de Neuquén,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,PatagoniaEmpleos
1112454488,ZDr95OZ,0,2000-02-14,FEM,18,Terciario/Técnico,En Curso,Vendedor Viajante - Rubro Construcción,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Ventas,Suma Recursos Humanos
1112242573,eLaNQW,0,1985-10-06,MASC,32,Posgrado,En Curso,Analistas de Testing Ssr/Sr con Automatización // Zona CABA,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Testing / QA / QC,SOLUTIX S.A. 
1112210507,kP00jpj,0,1988-11-21,FEM,29,Universitario,En Curso,Responsable de Planta p/Empresa del rubro salud,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Almacén / Depósito / Expedición,Complement Group (holding)
1112397343,ekoXKEr,0,1992-10-31,FEM,25,Universitario,En Curso,Jefe de Oficina Técnica,Gran Buenos Aires,,Full-time,Jefe / Supervisor / Responsable,Construcción,Talent Quality
1112413504,dY5RNKb,0,1991-09-11,FEM,26,Universitario,En Curso,Pasante de Contabilidad,Gran Buenos Aires,,Pasantia,Otro,Contabilidad,AES Servicios America
1112383956,X9lAwMb,0,1989-04-17,FEM,29,Universitario,En Curso,Ejecutivo de ventas de controladores fiscales,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,World Argentina
1112451579,vVeAPk1,0,1995-02-13,FEM,23,Universitario,En Curso,Operarios de carga descarga y control de remitos Z/ Campana,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producción,Pullmen Servicios Empresarios S.A.
1112304534,BmBMAMZ,0,1974-08-07,MASC,43,Universitario,Abandonado,Gerente Regional de Nómina,Gran Buenos Aires,,Full-time,Gerencia / Alta Gerencia / Dirección,Finanzas Internacionales,Colgate Palmolive
1112302280,akjDGd5,0,1997-04-14,FEM,21,Terciario/Técnico,En Curso,Referente de Tráfico - Transporte,Gran Buenos Aires,,Full-time,Jefe / Supervisor / Responsable,Transporte,MAC Asesoría en Recursos Humanos
1112328303,eaoV5E,0,1983-09-07,MASC,34,Master,En Curso,Administrativo/a de Atención al Cliente para importante desarrollista inmobiliaria,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Atención al Cliente,Cociña & Asociados
1112421249,Bma9BbL,0,1985-08-28,MASC,32,Secundario,Graduado,Alesador CNC  Zona  Carapachay,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producción,Pullmen Servicios Empresarios S.A.
1112420301,NWwzNl,0,1982-07-29,FEM,35,Terciario/Técnico,Abandonado,Supervisor/a de Expedición,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Almacén / Depósito / Expedición,Adecco -Región Cuyo & Patagonia
1110754037,xkvXVXP,0,1985-02-16,FEM,33,Master,Graduado,Tecnico electronica reparación de Celulares/Tablets,Gran Buenos Aires,,Full-time,Junior,Producción,Reparaciones Android
1111856903,bOjG08Y,0,1988-12-19,FEM,29,Universitario,En Curso,RESPONSABLE DE IMPUESTOS,Gran Buenos Aires,,Full-time,Jefe / Supervisor / Responsable,Contabilidad,MR&Asociados
1112390359,ZDrXAOZ,0,1994-03-25,MASC,24,Secundario,Graduado,Vendedora para Local de Indumentaria Femenina,Gran Buenos Aires,,Full-time,Junior,Ventas,India Style
1112390359,4rP4lME,1,1992-04-11,FEM,26,Secundario,Graduado,Vendedora para Local de Indumentaria Femenina,Gran Buenos Aires,,Full-time,Junior,Ventas,India Style
1112430592,wVXAkZw,0,1983-09-12,FEM,34,Terciario/Técnico,En Curso,Telemarketer - Call center en San Isidro - HORARIO de 17 a 21 horas ,Capital Federal,,Part-time,Otro,Telemarketing,Cia. Del Norte
1112341156,Ezlmwl6,0,1998-04-07,FEM,20,Secundario,Graduado,Team Leader Java,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Tecnologia / Sistemas,IT Resources
1112326602,e0j5kj,0,1984-04-25,FEM,34,Universitario,En Curso,Administrativa de ventas,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración,Adecco -Región Office
1112326602,MV62ZpN,1,1990-10-07,FEM,27,Secundario,Graduado,Administrativa de ventas,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración,Adecco -Región Office
1112367793,aG9D4q,0,1989-04-16,FEM,29,Universitario,En Curso,Abogado/a -  Ssr/Sr,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Legal,Lic. Daniela De Simone
1112300251,W9Vz2Ba,0,1981-12-14,MASC,36,Secundario,Graduado,Auxiliar SAP FI,Gran Buenos Aires,,Full-time,Junior,Tecnologia / Sistemas,ITSM CONSULTING SA
1111792960,jk5oe1b,0,1996-03-16,MASC,22,Secundario,Graduado,Soldador industrial (Eventual),Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Otros,GI GROUP Argentina
1112300541,Y0mQlw,0,1966-11-02,MASC,51,Secundario,Graduado,Operario para deposito con secundario completo,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producción,Assistem
1112300541,56XJzM,1,1987-04-08,FEM,31,Terciario/Técnico,En Curso,Operario para deposito con secundario completo,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Producción,Assistem
1112377484,lDwvNxj,0,1978-10-12,FEM,39,Secundario,Graduado,Mucamas con experiencia en hoteles 5 estrellas - Presentación MARTES 06/03 10:00 11:00 14 y 15:30,Gran Buenos Aires,,Part-time,Senior / Semi-Senior,Hotelería,Consultores de Empresas SRL
1112293018,xkPoxkj,0,1981-09-17,MASC,36,Universitario,Graduado,Asistente de Direccion - Recepcionista,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Asistente,RH Talentum
1112247061,NzrpxDx,0,1976-09-20,MASC,41,Secundario,Graduado,Category Manager,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Community Management,Garbarino
1112223921,bOjBXjb,0,1992-10-04,MASC,25,Secundario,Graduado,Pronto Pago seleccionará: Gerente de Call Center,Capital Federal,,Full-time,Jefe / Supervisor / Responsable,Comercial,Pronto Pago
1112443720,PmVaam0,0,1992-06-20,FEM,25,Universitario,En Curso,Cajero/a,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Tesorería,Adecco - Región Centro Norte y Agro.
1112443720,W9kYGYm,1,1987-09-25,FEM,30,Universitario,Graduado,Cajero/a,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Tesorería,Adecco - Región Centro Norte y Agro.
1112129120,ek4lmao,0,1976-07-23,MASC,41,Secundario,Graduado,Atención al publico ,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,la veneciana sa
1112431963,owzqD8e,0,1997-03-16,FEM,21,Terciario/Técnico,En Curso,Asesor/a Comercial para Sucursal- Resistencia Chaco,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,HuCap
1112306497,3NPXQY6,0,1996-02-25,FEM,22,Posgrado,En Curso,Asistente de Recuperos y Medios de Pago ,Gran Buenos Aires,,Full-time,Junior,Administración,GMA Consultores
1112409638,Z1R0Dz,0,1991-01-13,MASC,27,Universitario,En Curso,Desarrolladores Java,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Programación,HV Talent
1112351879,Bma2BBR,0,1992-07-21,FEM,25,Terciario/Técnico,En Curso,Administrativo en Conciliaciones Bancarias,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Administración,SEAC S.A.
1112301221,lD28Axj,0,1988-07-16,MASC,29,Terciario/Técnico,En Curso,Asesores Comerciales: Rosario,Gran Buenos Aires,,Full-time,Senior / Semi-Senior,Comercial,Swiss Medical Group
